Log file open, 11/26/22 13:24:43
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_TeleCharge/P_Skill_Telecharge_Shock_Proj_02.P_Skill_Telecharge_Shock_Proj_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_TeleCharge/P_Skill_Telecharge_Shock_Proj_01.P_Skill_Telecharge_Shock_Proj_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_TeleCharge/P_Skill_Telecharge_Shock_Impact_01.P_Skill_Telecharge_Shock_Impact_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_TeleCharge/P_Skill_Telecharge_Base_Proj_Impact_01.P_Skill_Telecharge_Base_Proj_Impact_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_Leap/P_Skill_Leap_Poison_Charge_Weapon.P_Skill_Leap_Poison_Charge_Weapon:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Skill_Leap/P_Skill_Leap_Fire_Charge_Weapon.P_Skill_Leap_Fire_Charge_Weapon:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_SpiderBoss/Fire/P_Spider_Charging.P_Spider_Charging:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Spider/ICE/P_Ice_Spiderling_Proj.P_Ice_Spiderling_Proj:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Spider/Fire/P_Spider_Proj_Fire_SM.P_Spider_Proj_Fire_SM:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Melee/P_GruntlingSwingImpact.P_GruntlingSwingImpact:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Lightning/P_Gruntling_Lightning_Impact_02.P_Gruntling_Lightning_Impact_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/ICE/P_Split_Small.P_Split_Small:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/ICE/P_Elemental_Eye_Idle.P_Elemental_Eye_Idle:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/ICE/P_JumpAndDive_Dash.P_JumpAndDive_Dash:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/ICE/P_CIN_Eye_Flare_01.P_CIN_Eye_Flare_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/ICE/P_Beam_Laser_Ice.P_Beam_Laser_Ice:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_Split_Sma_2.P_Split_Sma_2:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_ElementalFire_Med.P_ElementalFire_Med:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_ElementalFire_Sm.P_ElementalFire_Sm:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Notifies/P_Death_backpack_expl.P_Death_backpack_expl:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_CIN_Eye_Flare_01_Fire.P_CIN_Eye_Flare_01_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Chicken/P_Chicken_Eye_Idle_01.P_Chicken_Eye_Idle_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_Beam_Laser_Fire_Hit.P_Beam_Laser_Fire_Hit:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Elemental/Fire/P_ElementalFire_Lg.P_ElementalFire_Lg:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Forging/P_ForgeDip_Firey.P_ForgeDip_Firey:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Forging/P_Buff_Loop.P_Buff_Loop:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Ausar/P_AU_Heal_01.P_AU_Heal_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Lightning/P_LineToPoint_Proj_Lightning_00.P_LineToPoint_Proj_Lightning_00:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponShimmer/P_Weaponshimmer_Lightning_blunt_01.P_Weaponshimmer_Lightning_blunt_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponCombo/P_ComboFinish_Tap_02.P_ComboFinish_Tap_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponCombo/P_ComboFinish_Tap_01.P_ComboFinish_Tap_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Player_Strong.P_Impact_Player_Strong:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Lightning/P_LineToPoint_Spawn_Proj_Lightning_00.P_LineToPoint_Spawn_Proj_Lightning_00:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Impacts/P_Impact_Enemy_Medium.P_Impact_Enemy_Medium:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Impacts/P_Impact_Enemy_Ice_Medium.P_Impact_Enemy_Ice_Medium:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Cines/cinema03/P_CIN_IB_Overheat_01.P_CIN_IB_Overheat_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/UI_MainMenu/P_Map_StoryLevel_03_Locked.P_Map_StoryLevel_03_Locked:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/UI_MainMenu/P_Map_StoryLevel_02_Locked.P_Map_StoryLevel_02_Locked:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/UI_MainMenu/P_Map_Glow_02.P_Map_Glow_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Cines/cinema03/P_CIN_IB_Explosion_Flare.P_CIN_IB_Explosion_Flare:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/ICE/P_IceSword_ofDeath.P_IceSword_ofDeath:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_Swipe_Fire_PowerUp.P_Swipe_Fire_PowerUp:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_ProjectileLob_Fire_Charge_01.P_ProjectileLob_Fire_Charge_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/Env/P_Blinking_Light_01.P_Blinking_Light_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/P_Marketing_WeaponSwitch_02.P_Marketing_WeaponSwitch_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/P_Marketing_WeaponSwitch.P_Marketing_WeaponSwitch:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ability/Defense/P_EnergyBlast_Impact.P_EnergyBlast_Impact:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_FireBall_Base.P_FireBall_Base:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ability/Defense/P_EnergyBlast.P_EnergyBlast:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ability/Defense/P_Defender_Activate.P_Defender_Activate:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ability/Buff/P_Buff_Char_TerraDrain_01.P_Buff_Char_TerraDrain_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/combat/P_RoboGolem_Death_Fire_01.P_RoboGolem_Death_Fire_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/combat/P_Impact_RoboGolem_Gib_Fire.P_Impact_RoboGolem_Gib_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/combat/P_Impact_Golem_Gib_Fire.P_Impact_Golem_Gib_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/combat/P_Impact_Golem_Death_Fire.P_Impact_Golem_Death_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Resources/P_Resource_Impact_Rock.P_Resource_Impact_Rock:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Resources/P_OrePile_Explosion_Success.P_OrePile_Explosion_Success:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Resources/P_OrePile_Explosion_Basic.P_OrePile_Explosion_Basic:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_SpiderBoss/Impact/P_SpiderStab_NoCrack.P_SpiderStab_NoCrack:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_GolemBot/Notifies/P_Golem_Oil_Spurt_01.P_Golem_Oil_Spurt_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Bomber/P_BomberSparks_Ignite.P_BomberSparks_Ignite:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogCook: Display: Cooked packages 2080 Packages Remain 1216 Total 3296
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Forging/P_HammerSparks.P_HammerSparks:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Ausar/P_AU_Shieldslam_Impact.P_AU_Shieldslam_Impact:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_ImpactSpark.P_ImpactSpark:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_Trap_Fire_Grate_01.P_Trap_Fire_Grate_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Bomber/P_BomberSparks_Loop.P_BomberSparks_Loop:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Spider/ICE/P_CrawlingSpiders_CrawlMamma_Ice.P_CrawlingSpiders_CrawlMamma_Ice:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_Trap_Fire_Grate_Taller_01.P_Trap_Fire_Grate_Taller_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/UI_MainMenu/P_GrateSteam.P_GrateSteam:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_SpiderBoss/Impact/P_Charge_Swing_01_Ice.P_Charge_Swing_01_Ice:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/Fog/P_Mist_purple_mobile.P_Mist_purple_mobile:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_SpiderBoss/Impact/P_Charge_Swing_01_Fire.P_Charge_Swing_01_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponCombo/P_Combo_Finish_Untyped_01.P_Combo_Finish_Untyped_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponCombo/P_Combo_Finish_Ice_01.P_Combo_Finish_Ice_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Player_Ice_Strong.P_Impact_Player_Ice_Strong:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/WeaponCombo/P_Combo_Finish_Fire_01.P_Combo_Finish_Fire_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Player_Fire_Strong.P_Impact_Player_Fire_Strong:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Enemy_Ice_Strong.P_Impact_Enemy_Ice_Strong:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Impacts/P_Impact_Enemy_Ice.P_Impact_Enemy_Ice:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Enemy_Fire_Strong.P_Impact_Enemy_Fire_Strong:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Impacts/P_Impact_Enemy_Fire.P_Impact_Enemy_Fire:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Impacts/P_Impact_Enemy_Fire_Medium.P_Impact_Enemy_Fire_Medium:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/P_Beam_Laser_FireAttack.P_Beam_Laser_FireAttack:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Loot/P_Loot_Pickup.P_Loot_Pickup:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Loot/P_KeyPickup_01.P_KeyPickup_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Gold_Bag/P_GoldSparkle_Bag_Pickup.P_GoldSparkle_Bag_Pickup:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Treasure/Gold_Bag/P_GoldSparkle_Bag_Loop.P_GoldSparkle_Bag_Loop:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Notifies/P_GruntFlamer_Spawn_01.P_GruntFlamer_Spawn_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/Lightning/P_GruntLightning_gun_01.P_GruntLightning_gun_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/FlameThrower/P_GruntFlamer_Med_Rng.P_GruntFlamer_Med_Rng:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Ausar/P_AU_Trap_Charge_01.P_AU_Trap_Charge_01:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Gruntling/FlameThrower/P_FlameExplode.P_FlameExplode:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/ICE/combat/P_ProjectileLob_Bomblet_Ice_02.P_ProjectileLob_Bomblet_Ice_02:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/ICE/combat/P_MagicSpray_Ice_00.P_MagicSpray_Ice_00:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/Steam/P_SteamFireLeak_SmSmoke.P_SteamFireLeak_SmSmoke:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/Steam/P_SteamFireLeak.P_SteamFireLeak:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Ambient/Lighting/P_LightCone_LOD.P_LightCone_LOD:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Effects/FX_Mobile/Fire/combat/P_YoYo_Fire_Axe_Area_00.P_YoYo_Fire_Axe_Area_00:ThumbnailTexture (TFO_DXT1, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
